"","city","date","year","month","day","all","accid","renal","resp","cerebrov","cardio","all_male","all_female","all_above85y","all_7584y","all_6574y","all_below64y","tmax","tdew","tmean","tmin","relhum","dtmax","ntmin","x","y","no2","o3","pm10"
"27333","Basel",2012-10-30,2012,10,30,3,0,0,0,0,0,3,0,0,0,1,2,9.3,-1.2,4,1.1,74.3,9.6,1,610911,265600,29.21926566,64.50053317,13.60000031
"27334","Basel",2012-10-31,2012,10,31,10,0,1,1,0,4,6,4,3,5,2,0,8.4,1.55,4.3,0.2,81.5,8.5,0.2,610911,265600,42.57369245,34.74105297,24.90000035
"27335","Basel",2012-11-01,2012,11,1,2,0,0,0,0,0,0,2,1,0,0,1,14.8,3.8,8.7,4.7,73.7,15.2,4.6,610911,265600,23.07004946,81.55434211,13.00000071
"27336","Basel",2012-11-02,2012,11,2,6,0,0,2,0,1,3,3,1,2,1,2,15.2,1.55,10.7,7.2,64.8,15.6,7.6,610911,265600,6.75499713,78.40024712,2.599999833
"27337","Basel",2012-11-03,2012,11,3,2,0,0,0,0,1,2,0,1,0,1,0,19.5,3.25,15.2,9.1,56,19.8,9.1,610911,265600,7.969522254,80.43993153,3.499999979
"27338","Basel",2012-11-04,2012,11,4,2,0,0,0,0,1,1,1,0,0,1,1,12.2,10.45,9.6,7.5,91.9,12.7,8.1,610911,265600,9.934229775,70.05863957,3.400000229
"27339","Basel",2012-11-05,2012,11,5,2,0,0,0,0,1,2,0,0,0,2,0,11,3.61666666666667,7.6,4.7,79.5,11.2,4.9,610911,265600,10.16802554,87.93789485,2.500000063
"27340","Basel",2012-11-06,2012,11,6,7,0,1,0,0,6,2,5,4,3,0,0,6.9,4.38333333333333,5.1,2.5,89,7.2,4.5,610911,265600,14.08923369,65.71063857,3.499999979
"27341","Basel",2012-11-07,2012,11,7,7,1,0,0,1,5,4,3,5,1,0,1,9.6,1.7,5.9,1.6,78.2,9.8,2.5,610911,265600,23.38000015,63.34911818,9.100000438
"27342","Basel",2012-11-08,2012,11,8,6,0,0,0,0,0,2,4,0,3,0,3,8.4,4.3,4.7,0.8,88.4,8.5,0.8,610911,265600,37.41220992,7.074830164,22.89999988
"27343","Basel",2012-11-09,2012,11,9,5,0,0,0,1,2,4,1,0,2,1,2,13.3,4.08333333333333,7.8,2,76.3,13.6,2.2,610911,265600,40.02807605,38.02804974,18.10000054
"27344","Basel",2012-11-10,2012,11,10,3,0,0,0,0,2,3,0,2,1,0,0,11.2,8.95,10.1,9.1,91.2,11.4,9,610911,265600,32.74163079,78.98854417,14.69999992
"27345","Basel",2012-11-11,2012,11,11,2,0,0,0,0,0,1,1,2,0,0,0,10,9.13333333333333,9,8.2,94.4,10.2,8.6,610911,265600,15.16913286,54.24434061,6.299999896
"27346","Basel",2012-11-12,2012,11,12,9,0,0,0,0,4,3,6,7,0,2,0,9,6.1,7.7,5.3,86.5,9.1,7.4,610911,265600,22.03242026,42.0037258,15.19999969
"27347","Basel",2012-11-13,2012,11,13,7,0,0,1,1,2,4,3,3,3,1,0,6.6,4.43333333333333,5.3,4.6,88.6,6.7,4.6,610911,265600,36.89307628,30.03796212,23.50000046
"27348","Basel",2012-11-14,2012,11,14,4,0,0,0,0,1,1,3,4,0,0,0,10.4,4.4,4.6,1,90.9,10.5,1,610911,265600,33.482417,22.12044256,17.20000056
"27349","Basel",2012-11-15,2012,11,15,6,0,0,1,0,2,4,2,4,1,1,0,8.4,4.2,4.5,1.6,93.1,8.6,1.6,610911,265600,30.62954814,12.53630984,21.00000006
"27350","Basel",2012-11-16,2012,11,16,3,0,0,0,0,2,3,0,1,1,1,0,8,3.86666666666667,4.5,2.6,88.9,8.1,3,610911,265600,36.54362106,15.80855294,15.39999938
"27351","Basel",2012-11-17,2012,11,17,9,0,0,1,0,2,4,5,2,2,2,3,10.1,5.5,5.9,2.6,85.9,10.3,2.6,610911,265600,28.71219581,22.502279,17.39999906
"27352","Basel",2012-11-18,2012,11,18,7,0,1,1,0,2,2,5,4,1,0,2,9.7,5.43333333333333,6.6,4.1,86.3,9.9,5,610911,265600,24.07538186,21.17629237,28.70000198
"27353","Basel",2012-11-19,2012,11,19,6,0,0,0,0,3,1,5,4,1,1,0,8.4,4.18333333333333,4.7,2.9,90.6,8.6,3,610911,265600,32.49118369,14.4852243,22.89999908
"27354","Basel",2012-11-20,2012,11,20,6,0,0,0,1,3,3,3,4,2,0,0,6.5,2.18333333333333,3.5,-1.7,85.8,6.8,2.7,610911,265600,34.97031116,20.18091689,15.99999938
"27355","Basel",2012-11-21,2012,11,21,6,0,0,0,1,1,4,2,1,3,2,0,6.6,1.48333333333333,4.1,0.4,81.8,6.8,-1.7,610911,265600,37.89368222,12.80214034,20.09999998
"27356","Basel",2012-11-22,2012,11,22,7,0,0,1,0,4,1,6,4,1,2,0,9.5,5.98333333333333,6.9,5.2,87.9,9.5,4.7,610911,265600,38.51204505,33.75915006,33.80000006
"27357","Basel",2012-11-23,2012,11,23,6,0,0,0,0,2,4,2,0,2,2,2,11.3,5.58333333333333,8,4.2,81.8,11.4,4.2,610911,265600,37.99039977,18.49347577,31.8000006
"27358","Basel",2012-11-24,2012,11,24,5,0,0,2,0,0,4,1,0,2,1,2,12.7,5.58333333333333,9.6,6.5,74.5,12.8,6.5,610911,265600,35.26617676,23.81040299,26.80000008
"27359","Basel",2012-11-25,2012,11,25,5,0,0,0,0,1,3,2,3,2,0,0,13.2,8.81666666666667,10.3,8.4,76.9,13.6,8.5,610911,265600,26.44845732,67.28145016,16.09999969
"27360","Basel",2012-11-26,2012,11,26,1,0,0,0,0,0,1,0,0,1,0,0,10,8.73333333333333,9,6.4,92.9,10.1,8.6,610911,265600,26.14428305,73.27362501,8.100000313
"27361","Basel",2012-11-27,2012,11,27,4,1,0,0,0,0,2,2,2,1,1,0,6.2,4.88333333333333,5.5,5,92.9,6.1,5,610911,265600,25.20074617,67.76599758,3.699999917
"27362","Basel",2012-11-28,2012,11,28,6,0,1,0,0,2,4,2,4,0,2,0,5.9,5,5.3,4.5,93.6,6,5.2,610911,265600,32.37716816,38.88126735,7.181845564
"27363","Basel",2012-11-29,2012,11,29,6,1,1,0,0,2,2,4,4,1,0,1,4.3,3.13333333333333,2.6,0.6,90.1,4.2,2.5,610911,265600,24.56909819,31.18657044,7.944610213
"27364","Basel",2012-11-30,2012,11,30,9,0,0,1,0,2,8,1,5,3,1,0,3.2,-0.666666666666667,1.2,-1.8,86.6,3.4,0.6,610911,265600,29.84305504,16.2026447,14.8999999
"27365","Basel",2012-12-01,2012,12,1,5,0,0,0,0,2,2,3,2,2,1,0,0,-4.16666666666667,-1.8,-3.3,85.3,0.2,-3.3,610911,265600,24.85346223,32.91164255,18.89999983
"27366","Basel",2012-12-02,2012,12,2,5,2,0,0,0,0,4,1,3,0,0,2,1.8,-2.5,-0.3,-2.7,79.8,2.1,-3.1,610911,265600,15.69571423,60.39892857,12.69999954
"27367","Basel",2012-12-03,2012,12,3,7,0,0,0,1,4,2,5,5,1,1,0,5.9,2.73333333333333,0.1,-3.4,84.4,0.6,-2.4,610911,265600,43.88150933,69.91755128,13.4999999
"27368","Basel",2012-12-04,2012,12,4,9,0,0,0,0,2,1,8,6,3,0,0,7.4,2.71666666666667,4.6,1.7,80.4,7.9,0.4,610911,265600,7.026026078,80.92025449,1.600000063
"27369","Basel",2012-12-05,2012,12,5,7,0,0,0,0,0,2,5,3,2,0,2,4.3,-0.516666666666667,2.3,0.4,85,4.4,1.4,610911,265600,13.98899534,70.60172475,3.036717033
"27370","Basel",2012-12-06,2012,12,6,2,0,0,0,1,1,2,0,0,2,0,0,1.5,-2.4,0.2,-2.6,81.9,2.2,0.4,610911,265600,13.28754663,57.17326226,8.767504556
"27371","Basel",2012-12-07,2012,12,7,8,1,0,0,0,4,5,3,2,4,1,1,-0.6,-1.48333333333333,-1.7,-2.9,88.5,-0.8,-2.9,610911,265600,46.05516522,29.7832934,18.82851631
"27372","Basel",2012-12-08,2012,12,8,4,0,0,0,0,0,0,4,1,0,2,1,-0.1,-0.666666666666667,-1.8,-3.1,90.4,-1,-0.9,610911,265600,38.15223433,26.70938926,26.22342755
"27373","Basel",2012-12-09,2012,12,9,4,0,0,0,0,0,1,3,0,4,0,0,2.1,-1.01666666666667,-0.5,-3.3,79.4,1.3,-3.3,610911,265600,22.53346703,70.78437415,18.09999996
"27374","Basel",2012-12-10,2012,12,10,4,0,0,0,2,2,3,1,1,3,0,0,3.2,-0.7,2.3,1.6,81.2,3.7,0.4,610911,265600,6.965168124,65.30853292,4.199999729
"27375","Basel",2012-12-11,2012,12,11,8,0,1,1,1,2,3,5,2,5,1,0,1.5,-0.683333333333333,-0.9,-2.5,81.6,0,-0.9,610911,265600,18.7932814,47.42125975,12.8
"27376","Basel",2012-12-12,2012,12,12,10,0,0,2,2,4,6,4,6,2,2,0,-1.2,-6.98333333333333,-3.2,-5.3,75.9,-1,-5.2,610911,265600,36.62492982,37.07504655,19.77378376
"27377","Basel",2012-12-13,2012,12,13,5,0,0,0,0,2,4,1,3,2,0,0,-0.1,-1.36666666666667,-3.3,-6.1,74.9,-1.4,-6.1,610911,265600,51.99287223,41.09061649,29.00000038
"27378","Basel",2012-12-14,2012,12,14,4,0,0,0,0,3,1,3,1,2,0,1,4,2.53333333333333,2.1,-0.7,85.9,3.6,-1.4,610911,265600,47.76835593,44.08991217,23.49999921
"27379","Basel",2012-12-15,2012,12,15,8,1,0,1,0,4,3,5,3,4,0,1,9.8,4.33333333333333,6.3,3.3,85.1,10,3,610911,265600,37.28576432,78.81391565,11.60000013
"27380","Basel",2012-12-16,2012,12,16,6,0,0,0,0,2,2,4,2,4,0,0,10,3.46666666666667,8.5,5.8,70.9,10.2,4.9,610911,265600,4.768812706,80.61834649,3.300000167
"27381","Basel",2012-12-17,2012,12,17,5,0,0,1,1,2,1,4,4,1,0,0,8.9,3.46666666666667,6.7,4.5,79.7,9.3,5.7,610911,265600,8.096558042,74.73686459,2.299999896
"27382","Basel",2012-12-18,2012,12,18,10,0,1,1,0,2,2,8,6,1,1,2,4.7,2.6,3.8,2.9,92.1,4.7,3.3,610911,265600,42.23099863,72.37199776,8.000000063
"27383","Basel",2012-12-19,2012,12,19,3,1,0,0,0,1,1,2,2,1,0,0,6.7,2.93333333333333,4.1,2.9,87.1,6.8,3.2,610911,265600,44.17672428,50.48950667,19.20000048
"27384","Basel",2012-12-20,2012,12,20,5,0,0,0,0,1,1,4,3,2,0,0,3,-0.6,2.2,1.5,85.8,2.7,1.9,610911,265600,38.23468472,40.05577117,16.3999999
"27385","Basel",2012-12-21,2012,12,21,7,0,0,1,0,4,4,3,5,0,0,2,9.2,3.06666666666667,6.6,2.7,83.8,9.6,2,610911,265600,18.64456999,72.29931295,6.699999833
"27386","Basel",2012-12-22,2012,12,22,11,0,0,1,0,2,6,5,1,6,0,4,6.5,5.56666666666667,5.3,2.3,91.2,6.2,4.8,610911,265600,27.3238377,51.39547711,11.20000027
"27387","Basel",2012-12-23,2012,12,23,6,1,0,2,0,0,1,5,6,0,0,0,14.8,6.65,12,6.7,71.8,14.9,5.2,610911,265600,12.84985849,64.88335738,9.500000063
"27388","Basel",2012-12-24,2012,12,24,5,0,0,1,0,1,3,2,3,1,1,0,11.3,4.8,7.6,3.4,78.6,11.5,5.8,610911,265600,28.75013204,25.63633227,20.29999948
"27389","Basel",2012-12-25,2012,12,25,4,0,0,2,0,2,3,1,3,0,1,0,15.5,3.05,8,3.1,77.7,16.2,3.1,610911,265600,17.15918111,76.01194921,10.10000017
"27390","Basel",2012-12-26,2012,12,26,8,0,0,0,0,1,2,6,4,3,0,1,10,1.7,8.3,6.2,66.3,10.4,7.2,610911,265600,2.592118613,70.20606154,4.500000063
"27391","Basel",2012-12-27,2012,12,27,7,1,0,1,0,3,4,3,3,2,2,0,11.6,5.03333333333333,9,6.4,68.8,11.9,6.2,610911,265600,2.224176344,79.41279181,2.299999917
"27392","Basel",2012-12-28,2012,12,28,7,0,0,1,0,0,4,3,3,2,2,0,8.2,2.05,6.7,4.9,73.7,8.4,5.4,610911,265600,22.35283295,75.84671946,9.200000208
"27393","Basel",2012-12-29,2012,12,29,5,0,0,0,0,2,0,5,3,1,1,0,10.9,0.516666666666667,6,3.5,73.4,9.1,3.6,610911,265600,28.82846499,35.3250228,13.19999967
"27394","Basel",2012-12-30,2012,12,30,6,0,0,0,1,2,4,2,3,1,1,1,10.2,0.75,8.3,5.3,59.2,9.9,5.6,610911,265600,4.689008027,80.95498005,5.499999854
"27395","Basel",2012-12-31,2012,12,31,8,0,0,0,0,2,4,4,5,1,0,2,9.7,0.666666666666667,4.9,0.8,71.8,10.1,2.3,610911,265600,30.49526123,80.04334341,11.19999979
"27396","Basel",2013-01-01,2013,1,1,4,1,0,0,0,1,4,0,1,1,1,1,6.09999990463257,3.95000004768372,3.5,0.100000001490116,87.5,6.59999990463257,0.100000001490116,610911,265600,31.8253043,69.42686074,30.20000156
"27397","Basel",2013-01-02,2013,1,2,6,0,0,2,0,1,4,2,2,2,2,0,5.80000019073486,-0.0833333358168602,3,-0.899999976158142,81.0999984741211,6.19999980926514,1.89999997615814,610911,265600,18.66894745,76.52693787,9.500000417
"27398","Basel",2013-01-03,2013,1,3,2,0,0,0,0,0,0,2,1,0,0,1,5.09999990463257,1.18333327770233,2.20000004768372,-2.40000009536743,85.1999969482422,5.19999980926514,-2.40000009536743,610911,265600,50.16512973,27.18216029,18.79999858
"27399","Basel",2013-01-04,2013,1,4,3,0,0,1,0,1,2,1,1,1,0,1,9.10000038146973,5.83333349227905,7,4.09999990463257,84.5,9.30000019073486,3.79999995231628,610911,265600,36.45081415,35.31101744,14.30000025
"27400","Basel",2013-01-05,2013,1,5,10,1,1,0,0,2,8,2,5,2,1,2,7.80000019073486,5.36666679382324,7,5.69999980926514,83.1999969482422,7.59999990463257,7.19999980926514,610911,265600,6.237890142,63.4825767,4.699999708
"27401","Basel",2013-01-06,2013,1,6,6,0,0,1,1,4,2,4,5,1,0,0,6,3.86666655540466,5,2.40000009536743,85.6999969482422,5.69999980926514,5.5,610911,265600,9.354045804,58.82776479,7.90000025
"27402","Basel",2013-01-07,2013,1,7,5,0,0,2,0,2,1,4,3,1,1,0,6,2.53333330154419,3.79999995231628,1.29999995231628,86.5999984741211,6.40000009536743,2.09999990463257,610911,265600,23.22699735,49.91741002,12.30000056
"27403","Basel",2013-01-08,2013,1,8,6,0,0,1,0,2,2,4,5,0,0,1,2.09999990463257,-0.133333340287209,1,-0.600000023841858,90.4000015258789,2.29999995231628,-0.600000023841858,610911,265600,16.81523049,25.03916625,18.60000025
"27404","Basel",2013-01-09,2013,1,9,5,0,0,1,0,2,1,4,2,2,0,1,1,-1.14999997615814,0.300000011920929,-0.800000011920929,89.0999984741211,1.20000004768372,-0.5,610911,265600,23.77490683,22.05569582,22.8000001
"27405","Basel",2013-01-10,2013,1,10,17,1,0,2,2,4,5,12,6,7,2,2,2.79999995231628,1.58333337306976,1.89999997615814,0.600000023841858,93.4000015258789,3,0.300000011920929,610911,265600,33.0793458,8.715059932,17.79999867
"27406","Basel",2013-01-11,2013,1,11,6,0,0,1,0,2,3,3,3,1,0,2,3.90000009536743,0.683333337306976,2.59999990463257,1.39999997615814,89.0999984741211,4.09999990463257,1.89999997615814,610911,265600,24.27863537,45.64592418,10.70000002
"27407","Basel",2013-01-12,2013,1,12,3,0,0,0,0,0,2,1,1,1,1,0,5.5,-2.23333334922791,2.20000004768372,0,81.3000030517578,5.80000019073486,1.60000002384186,610911,265600,26.03630651,64.52934209,21.10000065
"27408","Basel",2013-01-13,2013,1,13,5,0,0,0,0,1,2,3,3,2,0,0,0.400000005960464,-0.816666662693024,-0.200000002980232,-1.20000004768372,93.9000015258789,0.699999988079071,-0.400000005960464,610911,265600,31.79964769,11.31609527,33.99999852
"27409","Basel",2013-01-14,2013,1,14,4,0,0,0,0,3,2,2,2,1,0,1,-0.600000023841858,-2.40000009536743,-1.10000002384186,-1.5,90.9000015258789,-0.600000023841858,-1.5,610911,265600,38.25212655,18.56471285,38.70000083
"27410","Basel",2013-01-15,2013,1,15,4,1,0,0,0,1,2,2,3,0,0,1,0.899999976158142,-1.53333330154419,-0.400000005960464,-2.29999995231628,86.5,1,-2.20000004768372,610911,265600,37.08747777,55.70560865,22.09999965
"27411","Basel",2013-01-16,2013,1,16,5,0,0,0,1,2,2,3,2,2,0,1,-0.5,-3.56666660308838,-2.59999990463257,-5,68.9000015258789,-0.699999988079071,-2.90000009536743,610911,265600,25.83510295,60.05712769,18.29999956
"27412","Basel",2013-01-17,2013,1,17,2,0,0,0,0,0,1,1,0,1,0,1,-3.29999995231628,-5.53333330154419,-4,-4.90000009536743,84.0999984741211,-3.20000004768372,-5,610911,265600,42.90297407,21.30270381,36.69999925
"27413","Basel",2013-01-18,2013,1,18,3,0,0,1,0,2,2,1,2,0,1,0,-1.89999997615814,-7.98333311080933,-3.79999995231628,-7.69999980926514,75,-1.70000004768372,-5.30000019073486,610911,265600,41.68169861,32.16285504,31.49999873
"27414","Basel",2013-01-19,2013,1,19,6,0,0,0,0,3,0,6,3,3,0,0,-0.699999988079071,-3.96666669845581,-2.40000009536743,-4.5,83.9000015258789,-0.600000023841858,-4.5,610911,265600,39.07109762,25.99848717,35.40000335
"27415","Basel",2013-01-20,2013,1,20,5,0,0,0,0,2,3,2,2,1,0,2,0.800000011920929,-1.29999995231628,-0.699999988079071,-2.09999990463257,91.3000030517578,0.899999976158142,-1.89999997615814,610911,265600,42.04994773,25.6962998,39.70000048
"27416","Basel",2013-01-21,2013,1,21,3,0,0,0,0,1,2,1,0,2,1,0,1.60000002384186,-1.58333337306976,0.100000001490116,-1.39999997615814,86.8000030517578,1.70000004768372,-1.39999997615814,610911,265600,40.03660082,32.73824625,19.7999995
"27417","Basel",2013-01-22,2013,1,22,4,0,0,2,0,2,1,3,3,1,0,0,4.09999990463257,-2.45000004768372,1.5,-0.899999976158142,80.4000015258789,4.30000019073486,0,610911,265600,36.59647675,69.49621207,12.39999988
"27418","Basel",2013-01-23,2013,1,23,1,0,0,0,0,0,0,1,0,0,0,1,-0.800000011920929,-2.54999995231628,-1.70000004768372,-4.59999990463257,92.1999969482422,-0.600000023841858,-3.59999990463257,610911,265600,50.32893459,19.76455744,26.99999963
"27419","Basel",2013-01-24,2013,1,24,6,0,1,2,1,1,1,5,2,2,2,0,-0.800000011920929,-2.25,-1.5,-3,91.5999984741211,-0.600000023841858,-1.29999995231628,610911,265600,54.65121552,11.75457975,43.7999976
"27420","Basel",2013-01-25,2013,1,25,5,0,1,0,0,2,3,2,1,2,1,1,-2.5,-6.26666688919067,-2.90000009536743,-3.29999995231628,80.8000030517578,-2.40000009536743,-3.29999995231628,610911,265600,51.53741579,21.3282052,43.5000014
"27421","Basel",2013-01-26,2013,1,26,7,0,0,1,0,3,2,5,1,2,2,2,0.5,-5.90000009536743,-1.79999995231628,-4.30000019073486,72.3000030517578,0.600000023841858,-3.40000009536743,610911,265600,40.09469247,51.133015,41.79999846
"27422","Basel",2013-01-27,2013,1,27,4,0,0,0,1,2,2,2,1,1,2,0,3,-3.28333330154419,0.5,-3.29999995231628,78.3000030517578,3,-3.20000004768372,610911,265600,49.44671954,55.82173831,40.90000271
"27423","Basel",2013-01-28,2013,1,28,8,1,0,1,0,4,4,4,6,1,1,0,6.69999980926514,2.29999995231628,3.29999995231628,1.20000004768372,88.1999969482422,7.19999980926514,1.10000002384186,610911,265600,41.36050592,52.95031378,21.29999869
"27424","Basel",2013-01-29,2013,1,29,2,0,0,0,0,0,0,2,1,1,0,0,10.3000001907349,2.21666669845581,7.5,1.39999997615814,73.9000015258789,10.3999996185303,1.20000004768372,610911,265600,24.05382214,84.87467757,8.600000417
"27425","Basel",2013-01-30,2013,1,30,7,1,0,0,1,2,3,4,3,4,0,0,16.2999992370605,7.5,12.8000001907349,6.69999980926514,70.4000015258789,16.6000003814697,6.5,610911,265600,5.652895715,79.58983487,2.186432239
"27426","Basel",2013-01-31,2013,1,31,9,1,1,0,2,3,3,6,5,2,2,0,12,-1.20000004768372,9.10000038146973,4.59999990463257,64.5,12.3000001907349,5.09999990463257,610911,265600,8.779823587,81.52505427,4.400000292
"27427","Basel",2013-02-01,2013,2,1,9,0,0,0,0,4,3,6,5,3,0,1,12,6.66666650772095,9.19999980926514,6.40000009536743,79.4000015258789,12.3000001907349,7.40000009536743,610911,265600,12.52419148,76.08095433,2.900000188
"27428","Basel",2013-02-02,2013,2,2,9,0,0,1,0,2,3,6,3,3,1,2,8,6.93333339691162,3.59999990463257,0.300000011920929,84.4000015258789,5.09999990463257,3.79999995231628,610911,265600,11.40656515,79.13754558,5.400000208
"27429","Basel",2013-02-03,2013,2,3,3,0,0,0,0,2,1,2,3,0,0,0,3.79999995231628,-1.56666672229767,1.79999995231628,0.200000002980232,73.5999984741211,4.19999980926514,0.200000002980232,610911,265600,8.141371257,74.52302664,8.999999563
"27430","Basel",2013-02-04,2013,2,4,6,0,0,1,0,2,4,2,2,1,2,1,8.39999961853027,4.23333311080933,4.5,0.100000001490116,82.9000015258789,8.39999961853027,0.100000001490116,610911,265600,26.17618385,72.61760593,4.199999875
"27431","Basel",2013-02-05,2013,2,5,3,0,0,1,0,0,1,2,2,1,0,0,7.69999980926514,-0.5,4.59999990463257,0.400000005960464,80.6999969482422,8.19999980926514,6.40000009536743,610911,265600,4.98579464,89.79680762,2.299999917
"27432","Basel",2013-02-06,2013,2,6,5,0,0,0,0,1,3,2,2,1,1,1,3.20000004768372,0.400000005960464,1.5,0.200000002980232,79.3000030517578,3.29999995231628,0.800000011920929,610911,265600,16.1380103,88.21667908,3.900000125
"27433","Basel",2013-02-07,2013,2,7,4,0,0,2,0,2,4,0,1,2,1,0,2.20000004768372,-1.91666662693024,0.300000011920929,-1.29999995231628,84.8000030517578,2.40000009536743,-1,610911,265600,13.24399132,66.86591584,9.699999438
"27434","Basel",2013-02-08,2013,2,8,8,0,1,1,1,2,6,2,2,3,0,3,1.79999995231628,-4.58333349227905,0.200000002980232,-1.10000002384186,77.0999984741211,2.20000004768372,-1,610911,265600,9.099985215,75.66586102,9.599999438
"27435","Basel",2013-02-09,2013,2,9,7,1,0,1,1,3,5,2,2,4,1,0,0.5,-5.19999980926514,-2.29999995231628,-5.09999990463257,79.3000030517578,1.10000002384186,-4,610911,265600,18.11129314,68.43764036,14.1000005
"27436","Basel",2013-02-10,2013,2,10,3,0,0,0,0,1,3,0,1,1,1,0,-0.5,-9.25,-3.59999990463257,-8.30000019073486,66.9000015258789,-0.400000005960464,-7.30000019073486,610911,265600,21.83850828,71.38199016,17.39999894
"27437","Basel",2013-02-11,2013,2,11,7,0,0,1,1,3,3,4,5,1,0,1,0.699999988079071,-4.21666669845581,-1.5,-4,84.9000015258789,1,-4,610911,265600,40.35208412,60.01915148,19.60000029
"27438","Basel",2013-02-12,2013,2,12,5,0,0,0,0,5,4,1,3,2,0,0,-1.79999995231628,-2.86666655540466,-2.5,-3.40000009536743,87.8000030517578,-2,-2.5,610911,265600,43.65160164,33.13948487,41.6999996
"27439","Basel",2013-02-13,2013,2,13,2,0,0,1,0,1,0,2,1,0,1,0,-1,-5.71666669845581,-2.70000004768372,-5.80000019073486,73.1999969482422,-0.899999976158142,-3.29999995231628,610911,265600,40.18665613,45.40425012,40.79999896
"27440","Basel",2013-02-14,2013,2,14,7,0,0,1,0,3,3,4,3,3,1,0,-0.5,-7.44999980926514,-3.79999995231628,-11.1000003814697,70.0999984741211,-0.400000005960464,-8.69999980926514,610911,265600,55.74826831,47.76494537,47.59999702
"27441","Basel",2013-02-15,2013,2,15,9,0,0,0,0,4,4,5,6,3,0,0,4.19999980926514,0.899999976158142,2,-1.29999995231628,87.5,4.5,-1.70000004768372,610911,265600,35.63582863,50.25840672,22.10000108
"27442","Basel",2013-02-16,2013,2,16,3,0,0,1,0,0,2,1,1,0,0,2,6,-0.566666662693024,2.90000009536743,-0.400000005960464,82.5999984741211,6.59999990463257,1.29999995231628,610911,265600,41.38135312,67.18724197,21.79999883
"27443","Basel",2013-02-17,2013,2,17,6,1,0,0,0,2,2,4,3,1,0,2,2.90000009536743,-0.349999994039536,0.899999976158142,-1.39999997615814,88.5,3.20000004768372,-1.39999997615814,610911,265600,37.22391686,41.77224671,34.59999763
"27444","Basel",2013-02-18,2013,2,18,5,0,0,0,2,2,3,2,3,0,0,2,6.09999990463257,-2.91666674613953,2.70000004768372,-0.5,69.1999969482422,6.40000009536743,0.699999988079071,610911,265600,38.21056345,59.94239088,29.10000019
"27445","Basel",2013-02-19,2013,2,19,10,0,0,2,0,2,3,7,4,4,1,1,8.30000019073486,-3.04999995231628,2.40000009536743,-2.90000009536743,69.4000015258789,9,-2.79999995231628,610911,265600,40.60141978,101.3583225,33.19999983
"27446","Basel",2013-02-20,2013,2,20,3,0,0,0,1,1,0,3,2,1,0,0,2.59999990463257,-0.100000001490116,1.5,0.100000001490116,75.6999969482422,2.79999995231628,0.800000011920929,610911,265600,33.89068494,61.58238219,25
"27447","Basel",2013-02-21,2013,2,21,1,0,0,0,0,1,1,0,1,0,0,0,1.60000002384186,-9.93333339691162,-0.400000005960464,-2,52.2000007629395,1.70000004768372,-2,610911,265600,20.47389085,69.46050374,11.19999952
"27448","Basel",2013-02-22,2013,2,22,3,0,0,0,0,1,1,2,1,2,0,0,-1.79999995231628,-10.5166664123535,-2.70000004768372,-3.90000009536743,58.7000007629395,-1.79999995231628,-2.40000009536743,610911,265600,22.71446628,64.56392996,20.10000108
"27449","Basel",2013-02-23,2013,2,23,4,0,0,1,0,1,1,3,2,1,1,0,-1.79999995231628,-8.19999980926514,-3.5,-4.80000019073486,72.3000030517578,-1.5,-4.80000019073486,610911,265600,24.20998218,64.46013742,43.39999992
"27450","Basel",2013-02-24,2013,2,24,2,0,0,0,0,1,0,2,1,1,0,0,-1.70000004768372,-7.58333349227905,-3.40000009536743,-4.69999980926514,81.5999984741211,-1.5,-4.59999990463257,610911,265600,20.2899601,75.79019914,34.89999994
"27451","Basel",2013-02-25,2013,2,25,4,0,0,2,0,2,3,1,2,2,0,0,0.600000023841858,-7.06666660308838,-2.59999990463257,-6.80000019073486,72.5999984741211,1.20000004768372,-6.30000019073486,610911,265600,41.8599097,71.12205235,43.19999985
"27452","Basel",2013-02-26,2013,2,26,8,0,1,0,0,2,5,3,4,2,0,2,1.39999997615814,-3.41666674613953,-1.89999997615814,-6.30000019073486,84.5999984741211,1.5,-5.90000009536743,610911,265600,54.64054019,53.6886509,65.50000021
"27453","Basel",2013-02-27,2013,2,27,7,0,0,0,1,2,4,3,2,2,0,3,2.79999995231628,1.04999995231628,1.29999995231628,0.100000001490116,91.5999984741211,2.79999995231628,0,610911,265600,46.9381805,6.320523122,39.90000221
"27454","Basel",2013-02-28,2013,2,28,9,0,1,2,1,2,4,5,3,3,3,0,6.09999990463257,-0.733333349227905,2,-1.5,84.0999984741211,6.5,0.600000023841858,610911,265600,40.84016097,39.46998345,31.90000006
"27455","Basel",2013-03-01,2013,3,1,9,0,0,0,0,2,3,6,5,2,0,2,2.59999990463257,-1.71666669845581,0.699999988079071,-2.20000004768372,85,2.79999995231628,-2.20000004768372,610911,265600,39.23234048,44.56592587,40.09999842
"27456","Basel",2013-03-02,2013,3,2,11,0,0,0,0,4,6,5,4,4,1,2,2.29999995231628,-2.26666665077209,1.5,0.600000023841858,76.6999969482422,2.40000009536743,0.899999976158142,610911,265600,23.90417266,41.24548864,20.79999925
"27457","Basel",2013-03-03,2013,3,3,2,0,0,1,0,1,2,0,0,2,0,0,5.19999980926514,-2.43333339691162,2,-0.800000011920929,69.8000030517578,5.5,0.5,610911,265600,25.52623256,59.51628843,32.09999944
