X,city,date,year,month,day,all,accid,renal,resp,cerebrov,cardio,all_male,all_female,all_above85y,all_7584y,all_6574y,all_below64y,tmax,tdew,tmean,tmin,relhum,dtmax,ntmin,x,y,no2,o3,pm10,all_above64y,pm10_MA_2,pm10_MA_5,pm10_MA_10,no2_MA_2,o3_MA_2,relhum_MA_2,heat_90,heat_95,heat_90_no,heat_95_no,dow
20914,Basel,1995-04-04,1995,4,4,6,0,0,0,2,4,1,5,2,4,0,0,22.1,7.88333333333333,14.9,6.7,61.3,22.5,6.7,610911,265600,NA,NA,45.494003,6,45.279003,35.1740012,22.661000700000002,NA,NA,62.09999999999994,1,1,0,0,3
20915,Basel,1995-04-05,1995,4,5,5,0,0,0,0,1,2,3,1,4,0,0,20.8,9.41666666666667,13.9,6.6,68.7,21.1,6.6,610911,265600,34.86085069,133.9332128,59.598003,5,52.546003,42.5356016,27.528601,NA,NA,64.99999999999994,1,1,0,0,4
20916,Basel,1995-04-06,1995,4,6,3,0,0,0,1,2,2,1,1,0,0,2,17.4,7.53333333333333,13.8,10,66.5,17.7,10.3,610911,265600,19.72319367,117.7032278,64.671997,1,62.135000000000005,50.1724012,33.4454007,27.29202218,125.81822030000001,67.59999999999994,1,1,0,0,5
20917,Basel,1995-04-07,1995,4,7,7,1,0,1,0,1,4,3,2,1,2,2,15.8,6.7,12.4,8.4,69.5,16.2,8.4,610911,265600,20.85295139,80.91969077,38.528,5,51.5999985,50.6712012,36.0512007,20.28807253,99.311459285,67.99999999999994,1,1,0,0,6
20918,Basel,1995-04-08,1995,4,8,5,0,0,1,0,2,1,4,3,2,0,0,12.5,7.1,9.3,5.4,50.3,11.7,8.4,610911,265600,17.3920957,89.53099807,24.337999,5,31.4329995,46.5260004,37.5906006,19.122523545,85.22534442,59.89999999999994,1,1,0,0,7
20919,Basel,1995-04-09,1995,4,9,6,0,0,0,0,2,3,3,1,3,2,0,10.1,-6.48333333333333,6.3,0.8,48.3,10.4,2.5,610911,265600,19.25538929,95.02115597,15.05,6,19.6939995,40.4371998,37.8056005,18.323742494999998,92.27607702,49.29999999999994,1,1,0,0,1
20920,Basel,1995-04-10,1995,4,10,8,0,0,1,0,1,4,4,5,2,1,0,9.3,0.75,5.5,1,66.7,9.9,0.8,610911,265600,43.28340432,71.74043344,21.07,8,18.060000000000002,32.7315992,37.6336004,31.269396805,83.380794705,57.49999999999994,1,1,0,0,2
20921,Basel,1995-04-11,1995,4,11,10,1,0,2,2,3,5,5,3,2,4,1,15.2,3.15,8.2,1.3,70.7,15.7,1.3,610911,265600,34.38877853,99.64659723,27.176001,9,24.1230005,25.2324,37.7024006,38.836091425000006,85.693515335,68.69999999999995,1,1,0,0,3
20922,Basel,1995-04-12,1995,4,12,6,0,0,1,2,3,2,4,4,0,0,2,15.8,2.08333333333333,9.7,3.3,68.7,16.5,3.3,610911,265600,36.08664377,100.0456977,40.850002,4,34.0130015,25.6968004,38.1840008,35.23771115,99.846147465,69.69999999999995,1,1,0,0,4
20923,Basel,1995-04-13,1995,4,13,8,0,0,1,0,2,3,5,4,2,1,1,11.1,3.53333333333333,7.9,5.7,75.3,12.6,5.7,610911,265600,35.67763185,66.78752193,20.210001,7,30.5300015,24.8712008,35.6986006,35.88213781,83.416609815,71.99999999999994,1,1,0,0,5
20924,Basel,1995-04-14,1995,4,14,6,0,0,0,1,3,3,3,2,3,0,1,12,-2.53333333333333,7,-0.2,57.1,12.2,-0.2,610911,265600,24.70850532,95.25651629,18.834,5,19.522000499999997,25.6280008,33.0326003,30.193068585,81.02201911,66.19999999999995,1,1,0,0,6
20925,Basel,1995-04-15,1995,4,15,5,0,0,0,0,1,1,4,1,2,2,0,12.6,0.06,8,1.8,61.9,12.8,1.8,610911,265600,23.87820744,111.5837236,24.08,5,21.457,26.2300008,29.480800000000002,24.29335638,103.420119945,59.49999999999994,1,1,0,0,7
20926,Basel,1995-04-16,1995,4,16,6,0,0,0,1,3,5,1,4,1,1,0,9.5,2.78333333333333,6.9,5.5,80.6,10,5.9,610911,265600,18.26200734,80.05497513,17.200001,6,20.6400005,24.2348008,24.7336004,21.07010739,95.819349365,71.24999999999994,1,1,0,0,1
20927,Basel,1995-04-17,1995,4,17,6,0,0,0,0,0,1,5,4,1,0,1,11.4,3.26666666666667,8.5,4.6,65.6,12.1,4.6,610911,265600,7.711664669,81.75370176,13.416,5,15.3080005,18.7480004,22.2224004,12.9868360045,80.90433844500001,73.09999999999994,1,1,0,0,2
20928,Basel,1995-04-18,1995,4,18,2,0,0,0,0,0,1,1,1,0,0,1,13.8,6.06666666666667,11.3,8.2,65.4,14.2,10.2,610911,265600,12.69943827,79.78891017,11.18,1,12.298,16.9420002,20.9066005,10.2055514695,80.771305965,65.49999999999994,1,1,0,0,3
20929,Basel,1995-04-19,1995,4,19,5,0,0,0,0,2,2,3,2,3,0,0,14.8,3.63333333333333,9.7,3.4,71.3,15.6,7.6,610911,265600,17.85451199,98.61304,13.502,5,12.341000000000001,15.8756002,20.7518005,15.27697513,89.200975085,68.34999999999994,1,1,0,0,4
20930,Basel,1995-04-20,1995,4,20,5,1,0,0,0,1,3,2,3,1,1,0,7.6,1.25,5.3,2.9,76.3,8,2.9,610911,265600,17.57143549,81.42112205,9.28800000000001,5,11.395000000000005,12.917200200000002,19.5736005,17.71297374,90.017081025,73.79999999999993,1,1,0,0,5
20931,Basel,1995-04-21,1995,4,21,13,0,0,2,0,5,7,6,2,4,5,2,14.9,5.98333333333333,9.7,4.7,70.5,15.2,4.7,610911,265600,32.2743398,75.33231449,25.198,11,17.243000000000006,14.516800000000002,19.375800400000003,24.922887645,78.37671827,73.39999999999992,1,1,0,0,6
20932,Basel,1995-04-22,1995,4,22,9,0,0,0,1,4,4,5,4,2,2,1,11.9,7.76666666666667,8.9,6.1,78.5,12.1,6.1,610911,265600,28.27910974,93.49127492,21.586,8,23.392,16.1508,17.4494002,30.27672477,84.411794705,74.49999999999991,1,1,0,0,7
20933,Basel,1995-04-23,1995,4,23,4,1,0,0,0,2,1,3,3,1,0,0,16.9,8.68333333333333,11.2,4.8,75.2,17.5,4.8,610911,265600,29.44751173,96.91430939,29.927999,4,25.7569995,19.900399800000002,18.4212,28.863310735,95.202792155,76.84999999999991,1,1,0,0,1
20934,Basel,1995-04-24,1995,4,24,4,0,0,0,1,2,1,3,1,1,0,2,16.5,10,12.7,9.4,77.8,17.2,9.4,610911,265600,23.33247114,85.3455828,40.420002,2,35.1740005,25.2840002,20.5798002,26.389991435,91.12994609500001,76.49999999999991,1,1,0,0,2
20935,Basel,1995-04-25,1995,4,25,10,0,0,1,0,3,6,4,4,3,3,0,11.3,9.33333333333333,10.2,8.1,84.2,11.1,10.3,610911,265600,17.21700066,46.66377389,15.05,10,27.735000999999997,26.436400199999998,19.676800200000002,20.2747359,66.004678345,80.99999999999991,1,1,0,0,3
20936,Basel,1995-04-26,1995,4,26,4,1,0,0,0,1,2,2,2,2,0,0,10.5,7.03333333333333,9.2,8,87.6,10.7,8,610911,265600,23.44452816,43.87008575,7.052,4,11.051,22.8072002,18.6620001,20.33076441,45.26692982,85.89999999999992,1,1,0,0,4
20937,Basel,1995-04-27,1995,4,27,5,0,0,1,0,0,1,4,3,1,0,1,16.3,8.2,11,8.2,86.5,16.9,8.2,610911,265600,32.62157975,112.8117166,18.146,4,12.599,22.119200199999998,19.1350001,28.033053955,78.340901175,87.04999999999993,1,1,0,0,5
20938,Basel,1995-04-28,1995,4,28,7,0,0,0,1,4,3,4,3,2,1,1,18,10.25,12.7,8.4,81.6,18.7,9.6,610911,265600,40.84816063,95.95238235,50.396,6,34.271,26.2128004,23.0566001,36.73487019,104.382049475,84.04999999999993,1,1,0,0,6
20939,Basel,1995-04-29,1995,4,29,7,0,0,1,0,1,5,2,3,1,0,3,19.7,9.71666666666667,12.7,6.8,79.9,20.1,6.8,610911,265600,27.51705784,118.4656086,31.734001,4,41.0650005,24.475600200000002,24.879800200000002,34.182609235,107.208995475,80.74999999999993,1,1,0,0,7
20940,Basel,1995-04-30,1995,4,30,5,0,0,0,1,3,3,2,3,1,0,1,14.7,8.71666666666667,12.3,10.1,81.3,15.4,10.6,610911,265600,13.877658,84.2148052,14.792001,4,23.263001,24.4240004,25.4302003,20.69735792,101.3402069,80.59999999999994,1,1,0,0,1
20941,Basel,1995-05-01,1995,5,1,8,0,0,1,0,4,4,4,4,2,1,1,17.2,10.4166666666667,13,9.6,81.1,17.8,10.1,610911,265600,23.32828198,101.3709011,33.454002,7,24.1230015,29.704400800000002,26.2558005,18.60296999,92.79285315,81.19999999999993,1,1,0,0,2
20942,Basel,1995-05-02,1995,5,2,7,0,0,0,0,4,3,4,1,4,0,2,19.5,9.48333333333333,14.1,7.5,69.3,19.9,7.5,610911,265600,28.92014442,111.9828201,43.172001,5,38.3130015,34.709601,28.4144006,26.1242132,106.6768606,75.19999999999993,1,1,0,0,3
20943,Basel,1995-05-03,1995,5,3,6,1,0,0,0,2,3,3,4,1,0,1,23.4,7.41666666666667,15.7,8.1,55.2,24.2,8.1,610911,265600,39.84756105,138.8196045,30.358,5,36.7650005,30.702001000000003,28.4574007,34.383852735000005,125.4012123,62.249999999999936,1,1,0,0,4
20944,Basel,1995-05-04,1995,5,4,6,0,0,2,1,2,4,2,2,3,0,1,23.8,5.31666666666667,16.2,7.5,55.7,24.1,7.5,610911,265600,45.84191961,148.2035345,31.648001,5,31.0030005,30.684801,27.5802006,42.84474033,143.5115695,55.44999999999994,1,1,0,0,5
20945,Basel,1995-05-05,1995,5,5,6,1,0,0,1,3,2,4,4,1,1,0,25.4,4.12,17.3,9.5,52.1,26.2,9.5,610911,265600,41.50692727,153.99045,32.164001,6,31.906001,34.159201,29.2916007,43.67442344,151.09699225,53.899999999999935,1,1,0,0,6
20946,Basel,1995-05-06,1995,5,6,5,0,0,0,0,2,2,3,1,2,1,1,26.6,2.21666666666667,18.7,9.7,45.4,26.9,9.7,610911,265600,25.97107655,149.8971347,24.08,4,28.1220005,32.2844006,30.9944007,33.73900191,151.94379235000002,48.74999999999993,1,1,0,0,7
20947,Basel,1995-05-07,1995,5,7,10,0,0,2,2,5,4,6,5,4,0,1,26.2,5.92,19,9.3,50.8,26.4,9.3,610911,265600,18.95194728,149.4980353,28.294003,9,26.1870015,29.308801,32.009201,22.461511915,149.697585,48.09999999999992,1,1,0,0,1
20948,Basel,1995-05-08,1995,5,8,4,0,0,0,0,2,2,2,1,2,1,0,24,9.36666666666667,17.6,12.8,62.5,24.4,12.9,610911,265600,29.88256526,153.8522971,35.174004,4,31.7340035,30.272001799999998,30.4870014,24.41725627,151.67516619999998,56.64999999999992,1,1,0,0,2
20949,Basel,1995-05-09,1995,5,9,6,0,0,0,0,5,5,1,2,2,1,1,18.7,3.4,14.8,8.7,61.2,19.2,11.6,610911,265600,19.66426044,110.7548281,26.66,5,30.917001999999997,29.274401599999997,29.9796013,24.77341285,132.3035626,61.84999999999992,1,1,0,0,3
20950,Basel,1995-05-10,1995,5,10,8,0,0,1,0,3,7,1,2,2,0,4,15.9,4.23333333333333,10.9,5.9,65.9,16.9,5.9,610911,265600,25.83166059,96.58172469,26.487999,4,26.5739995,28.1392012,31.1492011,22.747960515,103.66827639499999,63.549999999999926,1,1,0,0,4
20951,Basel,1995-05-11,1995,5,11,2,0,0,0,0,1,0,2,0,1,1,0,17.8,7.53333333333333,12,4.7,66.1,18.2,4.7,610911,265600,36.55161433,94.99045133,32.164001,2,29.326,29.7560014,31.020201,31.19163746,95.78608801,65.99999999999991,1,1,0,0,5
20952,Basel,1995-05-12,1995,5,12,8,0,0,0,0,1,2,6,2,4,0,2,15.5,9.25,12.1,8.8,79.7,16.1,9.1,610911,265600,42.3254372,69.7449402,36.635998,6,34.3999995,31.4244004,30.3666007,39.438525765,82.36769576500001,72.89999999999992,1,1,0,0,6
20953,Basel,1995-05-13,1995,5,13,8,0,0,1,0,4,3,5,4,1,2,1,10.7,10,7.6,5.6,93,9.2,8.6,610911,265600,23.52412887,47.63081836,19.866001,7,28.2509995,28.3627998,29.317400799999998,32.924783035000004,58.687879280000004,86.34999999999992,1,1,0,0,7
20954,Basel,1995-05-14,1995,5,14,9,0,0,0,2,5,3,6,3,2,0,4,10,0.733333333333333,6.5,2.6,77.3,10.4,4.2,610911,265600,17.10018659,80.75595564,15.222001,5,17.544001,26.0752,27.6748008,20.31215773,64.193387,85.14999999999992,1,1,0,0,1
20955,Basel,1995-05-15,1995,5,15,7,0,0,0,1,5,6,1,3,3,0,1,16.1,2.66666666666667,9.4,1.6,66.4,16.7,1.6,610911,265600,31.39848713,89.63332891,25.026001,6,20.124001,25.7828004,26.9610008,24.24933686,85.194642275,71.84999999999992,1,1,0,0,2
20956,Basel,1995-05-16,1995,5,16,6,0,0,0,0,4,3,3,3,0,0,3,14.1,10.8,11.3,8.2,89.2,14.7,8.2,610911,265600,45.69177211,93.35824344,22.962002,3,23.9940015,23.9424006,26.849201,38.54512962,91.495786175,77.79999999999993,1,1,0,0,3
20957,Basel,1995-05-17,1995,5,17,12,0,0,1,0,6,8,4,4,2,4,2,17.3,7.53333333333333,14.1,10.7,68.8,17.8,10.8,610911,265600,7.894418046,93.26102505,11.094,10,17.028001,18.834001,25.1292007,26.793095078,93.309634245,78.99999999999991,1,1,0,0,4
20958,Basel,1995-05-18,1995,5,18,5,0,0,0,2,3,2,3,4,1,0,0,15.2,10.4,10.8,7,85.4,15.8,9,610911,265600,21.69872111,82.87936392,9.88999999999999,5,10.491999999999994,16.838800799999998,22.6008003,14.796569578,88.070194485,77.09999999999991,1,1,0,0,5
20959,Basel,1995-05-19,1995,5,19,3,0,0,0,1,1,1,2,2,1,0,0,12.5,0.65,9,4.9,72.4,13.6,6.6,610911,265600,17.52080267,103.4687321,13.846001,3,11.868000499999994,16.563600799999996,21.3194004,19.60976189,93.17404801,78.89999999999992,1,1,0,0,6
20960,Basel,1995-05-20,1995,5,20,6,0,0,0,0,5,2,4,1,2,2,1,14.5,1.1,9.6,3.6,70.4,16,3.6,610911,265600,20.91725631,113.3131429,19.177999,5,16.512,15.394000399999998,20.588400399999998,19.219029489999997,108.3909375,71.39999999999992,1,1,0,0,7
20961,Basel,1995-05-21,1995,5,21,3,0,0,0,0,1,1,2,2,0,1,0,15.5,4.71666666666667,10.9,5,69,16.4,6.5,610911,265600,27.7322268,112.9805672,25.714001,3,22.445999999999998,15.944400199999997,19.943400399999998,24.324741555,113.14685505,69.69999999999992,1,1,0,0,1
20962,Basel,1995-05-22,1995,5,22,5,0,0,0,0,1,2,3,1,2,1,1,20.1,4.3,12.9,3.2,61.3,20.4,3.2,610911,265600,33.81839974,122.5947321,29.497999,4,27.606,19.6252,19.2296005,30.775313269999998,117.78764964999999,65.14999999999992,1,1,0,0,2
20963,Basel,1995-05-23,1995,5,23,5,0,0,0,0,2,1,4,3,2,0,0,23.4,7.48333333333333,16.2,8.1,58.4,24.4,8.1,610911,265600,30.57085271,156.3492196,31.476,5,30.4869995,23.9424,20.390600399999997,32.194626225,139.47197585,59.84999999999992,1,1,0,0,3
20964,Basel,1995-05-24,1995,5,24,6,0,0,0,0,3,4,2,2,2,1,1,24.4,9.06666666666667,18,11.4,58.2,24.8,10.6,610911,265600,35.19337014,151.7954116,28.810001,5,30.1430005,26.9352,21.7494004,32.882111425,154.0723156,58.299999999999926,1,1,0,0,4
20965,Basel,1995-05-25,1995,5,25,7,0,0,0,0,2,3,4,5,0,1,1,25.7,10.45,18.7,11.2,64.1,26.1,11.2,610911,265600,19.04557415,171.2130657,29.067999,6,28.939,28.9132,22.1536002,27.119472145,161.50423865,61.14999999999992,1,1,0,0,5
20966,Basel,1995-05-26,1995,5,26,4,0,0,1,0,1,3,1,1,1,1,1,15.2,13.883333333333301,14.5,13.7,91.9,15.5,13.9,610911,265600,19.60085021,99.841033,16.684,3,22.8759995,27.1071998,21.525799999999997,19.32321218,135.52704935,77.99999999999991,1,1,0,0,6
20967,Basel,1995-05-27,1995,5,27,3,0,0,1,0,0,1,2,2,1,0,0,20.3,12.22,16,13,80.9,21,13,610911,265600,13.90045837,95.983082,12.556001,3,14.6200005,23.7188002,21.672000099999998,16.75065429,97.9120575,86.39999999999992,1,1,0,0,7
20968,Basel,1995-05-28,1995,5,28,7,0,0,0,1,4,4,3,3,2,1,1,26.2,11.2833333333333,19.6,11.2,63.8,27,11.2,610911,265600,19.98122345,112.0800394,19.006001,6,15.781001,21.2248004,22.5836002,16.940840910000002,104.0315607,72.34999999999991,1,1,0,0,1
20969,Basel,1995-05-29,1995,5,29,4,1,0,0,0,1,3,1,1,1,1,1,18.3,12.3333333333333,16.2,13.1,83.9,18.5,13.6,610911,265600,31.99666551,80.52059431,19.35,3,19.178000500000003,19.3328002,23.1340001,25.98894448,96.300316855,73.84999999999991,1,1,0,0,2
20970,Basel,1995-05-30,1995,5,30,7,0,1,0,0,2,5,2,3,1,1,2,15.6,12.4333333333333,13.5,12.3,92.3,15.9,12.4,610911,265600,16.71180942,72.10371779,10.578,5,14.964,15.634800400000001,22.2740002,24.354237465,76.31215605,88.09999999999991,1,1,0,0,3
20971,Basel,1995-05-31,1995,5,31,6,0,0,1,1,3,2,4,4,1,0,1,12.7,11.9666666666667,12,10.8,95.8,12.9,11.9,610911,265600,33.85933355,73.90476827,13.674,5,12.126,15.032800400000001,21.0700001,25.285571485000002,73.00424303,94.0499999999999,1,1,0,0,4
20972,Basel,1995-06-01,1995,6,1,5,0,0,0,0,2,3,2,2,2,0,1,12.4,10.4666666666667,11.6,10.6,94.3,12.6,10.8,610911,265600,33.47942736,61.16433354,14.362,4,14.018,15.3940002,19.5564002,33.669380455,67.534550905,95.0499999999999,1,1,0,0,5
20973,Basel,1995-06-02,1995,6,2,11,0,0,2,1,4,5,6,1,6,2,2,16.8,7.4,12.9,9.1,82.3,17,9.1,610911,265600,29.66446115,109.5882354,25.112001,9,19.7370005,16.6152002,18.9200003,31.571944255000002,85.37628447,88.2999999999999,1,1,0,0,6
20974,Basel,1995-06-03,1995,6,3,5,0,0,1,0,1,5,0,0,1,3,1,19.8,10,14.6,8.9,76.4,20.7,8.9,610911,265600,12.80099514,94.39180166,18.403999,4,21.758,16.426,17.8794001,21.232728145,101.99001853,79.34999999999991,1,1,0,0,7
20975,Basel,1995-06-04,1995,6,4,5,0,0,0,0,1,1,4,3,1,0,1,18,10.2833333333333,14.3,11.7,80.3,18.9,11.8,610911,265600,8.81069077,78.89349788,7.31,4,12.856999499999999,15.7724,15.7036002,10.805842955,86.64264976999999,78.34999999999991,1,1,0,0,1
20976,Basel,1995-06-05,1995,6,5,9,0,0,0,0,1,2,7,5,2,0,2,16.5,8.95,12.8,8.9,80.5,17.5,11.5,610911,265600,9.498696628,80.25452536,7.31,7,7.31,14.4996,14.7662002,9.154693699,79.57401162,80.3999999999999,1,1,0,0,2
20977,Basel,1995-06-06,1995,6,6,6,0,0,0,0,0,3,3,3,1,0,2,17,9.9,12.8,7.3,78.8,17.5,7.3,610911,265600,16.65358401,79.6200596,13.502,4,10.406,14.3276,14.8608001,13.076140319,79.93729248,79.6499999999999,1,1,0,0,3
20978,Basel,1995-06-07,1995,6,7,5,0,0,0,0,2,2,3,1,1,2,1,19.2,9.16666666666667,14.8,9.9,72.7,19.8,9.9,610911,265600,12.38093083,105.2339665,17.458,4,15.48,12.796799799999999,14.706,14.51725742,92.42701305,75.74999999999991,1,1,0,0,4
20979,Basel,1995-06-08,1995,6,8,5,0,0,0,0,4,2,3,2,3,0,0,17.1,10.3333333333333,12.5,10.5,81.6,18,10.6,610911,265600,30.23978772,64.35712013,20.983999,5,19.220999499999998,13.3127998,14.8693999,21.310359275,84.795543315,77.14999999999992,1,1,0,0,5
20980,Basel,1995-06-09,1995,6,9,7,0,1,0,0,2,2,5,6,0,1,0,18.7,5.21666666666667,13.4,8.9,73,19.5,9.4,610911,265600,24.05441188,116.2040474,17.544001,7,19.264000000000003,15.3596,15.565999999999999,27.1470998,90.28058376499999,77.29999999999993,1,1,0,0,6
20981,Basel,1995-06-10,1995,6,10,6,0,0,0,0,1,3,3,0,2,3,1,18.2,7.48333333333333,12.8,7,77.9,18.8,7,610911,265600,21.36268804,117.1352778,23.392,5,20.468000500000002,18.576,16.5378,22.70854996,116.6696626,75.44999999999993,1,1,0,0,7
20982,Basel,1995-06-11,1995,6,11,6,0,0,0,1,3,3,3,2,1,2,1,14.5,8.68333333333333,11.8,9.9,87.8,14.8,9.9,610911,265600,18.07206641,86.97267525,22.446001,5,22.9190005,20.3648002,17.3462001,19.717377225,102.053976525,82.84999999999994,1,1,0,0,1
20983,Basel,1995-06-12,1995,6,12,4,0,0,0,0,1,0,4,3,0,1,0,17.4,8.16666666666667,12.3,10,83.3,18.8,10,610911,265600,19.40630519,96.61754776,16.34,4,19.3930005,20.1412002,16.469,18.7391858,91.795111505,85.54999999999993,1,1,0,0,2
20984,Basel,1995-06-13,1995,6,13,5,0,0,0,2,4,4,1,2,0,2,1,14.8,8.46666666666667,11.4,9.5,84.6,15.8,9.5,610911,265600,13.08014006,91.39345184,10.922,4,13.631,18.1288004,15.7208001,16.243222625,94.0054998,83.94999999999993,1,1,0,0,3
20985,Basel,1995-06-14,1995,6,14,5,0,0,0,0,3,2,3,1,3,1,0,15.7,7.75,12.2,9.1,75,16.8,9.1,610911,265600,9.483009819,100.3066442,9.202,5,10.062000000000001,16.4604002,15.9100001,11.2815749395,95.85004802,79.79999999999993,1,1,0,0,4
20986,Basel,1995-06-15,1995,6,15,9,1,0,1,1,4,6,3,2,1,4,2,17.7,7.55,13.5,7.8,68.8,18.5,7.8,610911,265600,12.80582841,114.310894,15.996,7,12.599,14.9812002,16.7786001,11.1444191145,107.3087691,71.89999999999992,1,1,0,0,5
20987,Basel,1995-06-16,1995,6,16,4,1,0,0,0,1,2,2,1,0,1,2,19.1,8.13333333333333,14.5,9,66.4,20.1,9,610911,265600,13.29921814,87.06989364,19.177999,2,17.5869995,14.3275998,17.3462,13.052523275,100.69039382,67.59999999999992,1,1,0,0,6
20988,Basel,1995-06-17,1995,6,17,7,0,0,0,0,4,2,5,1,4,0,2,22.5,5.65,17.2,10.3,59.2,22.7,10.3,610911,265600,20.33638488,69.41235949,18.92,5,19.0489995,14.8435998,17.4924,16.817801510000002,78.241126565,62.799999999999926,1,1,0,0,7
20989,Basel,1995-06-18,1995,6,18,0,0,0,0,0,0,0,0,0,0,0,0,19.3,13.3666666666667,15.9,13.2,81,19.6,13.2,610911,265600,12.01984659,81.54903709,8.428,0,13.674000000000001,14.3447998,16.2368001,16.178115735,75.48069828999999,70.09999999999992,1,1,0,0,1
20990,Basel,1995-06-19,1995,6,19,4,0,0,0,0,0,2,2,1,2,0,1,25.5,13.0666666666667,19.5,14.5,71.9,25.9,13.2,610911,265600,21.32489959,93.89037437,12.556001,3,10.4920005,15.015600000000001,15.7380001,16.67237309,87.71970573,76.44999999999993,1,1,0,0,2
20991,Basel,1995-06-20,1995,6,20,5,0,0,0,0,1,2,3,1,2,0,2,29.9,16.4833333333333,22.2,12.9,69.8,30.4,12.9,610911,265600,25.1808114,174.0732645,25.542002,3,19.0490015,16.924800400000002,15.9530003,23.252855495,133.981819435,70.84999999999994,0,1,1,0,3
20992,Basel,1995-06-21,1995,6,21,5,0,0,0,0,3,2,3,2,1,1,1,26.1,17.05,20.9,16.9,81.3,26.5,18,610911,265600,26.1120928,84.31202159,24.51,4,25.026001,17.9912006,16.1594002,25.646452099999998,129.192643045,75.54999999999993,0,1,1,0,4
20993,Basel,1995-06-22,1995,6,22,6,0,0,0,0,4,3,3,2,3,0,1,19.2,6.78333333333333,16.1,11.6,73.4,19.8,15.1,610911,265600,25.57297462,87.43829044,26.573999,5,25.541999500000003,19.5220004,17.1828001,25.842533709999998,85.875156015,77.34999999999994,1,1,0,0,5
20994,Basel,1995-06-23,1995,6,23,7,0,0,0,1,3,3,4,2,3,1,1,16.9,6.9,12.7,8.5,70.4,18.6,8.5,610911,265600,25.54019528,63.05749295,16.598,6,21.5859995,21.1560004,17.7504001,25.55658495,75.24789169499999,71.89999999999995,1,1,0,0,6
20995,Basel,1995-06-24,1995,6,24,3,0,0,0,0,3,1,2,1,0,1,1,15.9,8.7,13.3,9.3,78.5,16.3,9.3,610911,265600,21.57919642,57.40872037,13.76,2,15.178999999999998,21.3968002,18.2062001,23.559695849999997,60.23310666,74.44999999999995,1,1,0,0,7
20996,Basel,1995-06-25,1995,6,25,8,0,0,0,0,3,6,2,4,1,1,2,20.9,11.9166666666667,16.7,12.3,75.2,21.7,12.1,610911,265600,20.80570616,72.9377248,21.5,6,17.63,20.5883998,18.7566001,21.19245129,65.17322258499999,76.84999999999994,1,1,0,0,1
20997,Basel,1995-06-26,1995,6,26,8,1,1,0,0,2,7,1,2,1,2,3,26.2,12.7,19.6,10.7,67.7,26.3,10.7,610911,265600,26.7701131,113.742947,22.618,5,22.058999999999997,20.2099998,19.1006002,23.78790963,93.3403359,71.44999999999993,1,1,0,0,2
20998,Basel,1995-06-27,1995,6,27,7,0,0,0,2,5,2,5,3,2,1,1,28.5,13.9,22.1,13.4,60.4,29,13.4,610911,265600,25.47351956,107.5262284,30.788,6,26.703,21.052799999999998,20.2874002,26.12181633,110.6345877,64.04999999999993,0,1,1,0,3
20999,Basel,1995-06-28,1995,6,28,4,0,0,0,0,2,2,2,1,0,2,1,28.8,12.1666666666667,22.4,14.5,58.8,29.1,15.8,610911,265600,24.93414515,119.3661354,30.702002,3,30.745001000000002,23.8736004,22.5148004,25.203832355,113.4461819,59.59999999999992,0,0,1,1,4
21000,Basel,1995-06-29,1995,6,29,4,0,0,0,1,1,1,3,2,0,1,1,27.9,12.2666666666667,20.1,11.9,60.9,28,11.9,610911,265600,31.37696981,182.7869037,33.970001,3,32.3360015,27.9156006,24.6562004,28.15555748,151.07651955,59.84999999999992,1,1,0,0,5
21001,Basel,1995-06-30,1995,6,30,11,0,0,1,2,8,6,5,7,3,1,0,30,8.08333333333333,22.2,12.5,55.8,30.4,12.5,610911,265600,31.96121161,186.6806658,35.346001,11,34.658001,30.6848008,25.6366003,31.66909071,184.73378475,58.34999999999992,0,1,1,0,6
21002,Basel,1995-07-01,1995,7,1,3,0,0,0,0,2,2,1,1,1,0,1,29.1,17.2166666666667,21,16.6,72.4,29.5,16.6,610911,265600,34.72354646,152.9875815,31.476,2,33.4110005,32.4564008,26.3332003,33.342379035,169.83412365,64.09999999999992,0,1,1,0,7
21003,Basel,1995-07-02,1995,7,2,11,0,0,0,1,6,6,5,4,5,1,1,27.5,14.2,21.6,15.7,75.7,28.3,17.1,610911,265600,15.27746916,126.4526811,21.93,10,26.703,30.6848008,25.8688004,25.000507810000002,139.7201313,74.04999999999993,0,1,1,0,1
21004,Basel,1995-07-03,1995,7,3,7,0,0,2,0,2,5,2,2,2,3,0,21.5,13.55,17.9,15.9,82.7,21.9,15.7,610911,265600,19.49328124,94.88812548,10.32,7,16.125,26.6084004,25.2410004,17.385375200000002,110.67040329,79.19999999999993,1,1,0,0,2
21005,Basel,1995-07-04,1995,7,4,10,0,0,0,1,3,4,6,5,2,2,1,21.3,12.7333333333333,18.2,14.6,72.1,21.7,15.3,610911,265600,10.61895248,105.2595517,14.362,9,12.341000000000001,22.6868002,25.3012004,15.056116860000001,100.07383859000001,77.39999999999992,1,1,0,0,3
21006,Basel,1995-07-05,1995,7,5,6,0,0,0,3,5,2,4,1,3,2,0,23.2,8.08333333333333,18,12.9,68.1,24,12.9,610911,265600,19.67613032,136.7882962,27.605999,6,20.9839995,21.1387998,25.9118003,15.1475414,121.02392395,70.09999999999991,1,1,0,0,4
